chapter,paragraph,paraph_class,paraph_class_name,text,sentence_paraph_class,logprob,categories,categories_probs,length_cats
4,2,10,Gambling and Opium,"They are often gorgeously furnished within; the woodwork is carved; the walls are hung with pictures and embroideries; wall mirrors duplicate all objects of ornamentation; the furniture is inlaid with mother-of-pearl; flowers, both natural and artificial, furnish an abundance of color; and every night these popular resorts are filled with seekers after pleasure and recreation.",Gambling and Opium,0.9999817017924888,"['Social Classes and Customs', 'Architecture and Building', 'Daily Life and Occupations']","[0.33372103005480386, 0.3333308199136091, 0.33258055767375144]",3
4,2,10,Gambling and Opium,"The opium smoker with his seductive pipe comes here to dispel his cares with this insidious narcotic; the gambler comes to these flower-boats to try his fortune at fan-tan or other Chinese games, for gambling is one of China's national vices.",Gambling and Opium,1.0,"['Gambling and Opium', 'Social Classes and Customs', 'Daily Life and Occupations']","[0.3332850604964245, 0.3332823983432657, 0.3332678982238484]",3
4,3,10,Gambling and Opium,"Although the Chinese are an industrious race, they often have an excess of leisure, and too much leisure always creates a desire for a pastime or for pleasure resorts.",Gambling and Opium,0.9938420048887088,"['Daily Life and Occupations', 'Social Classes and Customs']","[0.5000027385940229, 0.4999954728502966]",2
4,3,10,Gambling and Opium,"As our idlers repair to a saloon or a summer-garden, so the Chinese idlers, as well as Chinese professional chance men, come to these flower-boats to win at cards, at dominoes, or dice.",Gambling and Opium,1.0,"['Social Classes and Customs', 'Daily Life and Occupations', 'Gambling and Opium']","[0.3309950496408619, 0.3309904724956634, 0.33078965144012396]",3
4,3,10,Gambling and Opium,"The passion for gambling is universal, and the stereotyped invitation ""Buy a chance and get rich,"" is heard everywhere.",Gambling and Opium,1.0,"['Gambling and Opium', 'Social Classes and Customs']","[0.7095027290302888, 0.29039503516459964]",2
4,3,10,Gambling and Opium,"So the gaudy interiors of these floating dens of vice are nightly filled with sharpers, with idlers, with gamblers and desperate characters.",Gambling and Opium,0.999999940388081,"['Gambling and Opium', 'Social Classes and Customs', 'Daily Life and Occupations', 'Harbor and Waterways']","[0.2472048011043387, 0.2472023551702987, 0.24719165823528833, 0.2466225000322023]",4
4,4,20,Social Classes and Customs,Most travellers and tourists who come to Canton seldom spend more than two or three days in visiting the various places of interest.,Social Classes and Customs,0.999978901620782,"['Architecture and Building', 'Daily Life and Occupations', 'Social Classes and Customs', 'Harbor and Waterways', 'Geography and Topography']","[0.24999424420563623, 0.24999424420563623, 0.24999424420563623, 0.12499714445541758, 0.08334669397876156]",5
4,4,20,Social Classes and Customs,"There is so much that is repellent besides the exorbitant prices of poor hotels that a single day may satisfy the sightseer; naturally, therefore, there is a set number of places to be visited in a limited time, and one of these places is the flower-boats.",Social Classes and Customs,0.9999921314356816,['Harbor and Waterways'],[0.9951875928756958],1
4,5,20,Social Classes and Customs,"These boats cost from five hundred to a thousand dollars, and are generally owned by the men in charge of them.",Daily Life and Occupations,0.979300618635033,"['Transportation', 'Daily Life and Occupations', 'Harbor and Waterways', 'Social Classes and Customs', 'Trade and Commerce']","[0.20132716797566602, 0.2013264000294304, 0.2013233042528396, 0.20130513832641914, 0.19466630661103176]",5
4,5,20,Social Classes and Customs,"At night these boats are illuminated brilliantly with lamps and lanterns, and patrons come and go by boats and along those projecting bows.",Harbor and Waterways,0.9996986633431671,"['Harbor and Waterways', 'Transportation', 'Daily Life and Occupations']","[0.33545681664543003, 0.33545533705966574, 0.3290411435848486]",3
4,5,20,Social Classes and Customs,"Then they are not safe places to visit unless accompanied by a guide; but during the day they are vacated except by the owners and their families whom we see engaged in their daily routine of putting their boats in order for another night's round of feasting, gambling and dissipation.",Social Classes and Customs,0.8930446221996607,"['Harbor and Waterways', 'Daily Life and Occupations', 'Social Classes and Customs', 'Family and Social Structures', 'Gambling and Opium']","[0.1392607684543942, 0.13926070209846383, 0.13925741517880227, 0.1392465762701754, 0.13923716878806744]",5
4,5,20,Social Classes and Customs,"A little beyond, a dame with her back toward us is delivering the morning gossip to her neighbors on the next boat, while her liege by her side, with ""turned-up pantaloons,"" is on daily avocations bent.",Daily Life and Occupations,0.8831822297105157,"['Daily Life and Occupations', 'Harbor and Waterways', 'Family and Social Structures', 'Fashion and Dress', 'Social Classes and Customs']","[0.16723664252562945, 0.16723540656747599, 0.16723403095318437, 0.16722924692379276, 0.16722717290161757]",5
4,6,20,Social Classes and Customs,"Beyond the small house-boat two men in characteristic crouching pose are plainly watching the ""foreign devils"" and commenting thereon in a foul sarcasm only possible among Chinese.",Social Classes and Customs,0.999979676235928,"['British Colonialism', 'Social Classes and Customs', 'Harbor and Waterways', 'River Dwellers (Tankia)']","[0.2515086538072668, 0.2515048468803163, 0.2514727762171345, 0.24538536012119233]",4
4,6,20,Social Classes and Customs,"With us ""Time is money,"" with the Chinese time is of little account, but space is money.",Social Classes and Customs,0.9999995827822108,"['Social Classes and Customs', 'Trade and Commerce']","[0.49360441602970895, 0.4935323630504533]",2
4,7,1,Architecture and Building,"Although space is valuable and upper space is free, yet the Chinese do not evidently take to ""sky-scrapers,"" as you can judge from the single story buildings everywhere.",Architecture and Building,0.9999997615523456,"['Architecture and Building', 'Social Classes and Customs', 'Daily Life and Occupations', 'Geography and Topography']","[0.25103665437811884, 0.2509685609306272, 0.2509505624135137, 0.24704392302907366]",4
4,7,1,Architecture and Building,"Pawn shops, however, constitute a curious exception to the rule of low buildings, two of which you may see in the distance.",Architecture and Building,0.9999995827734,"['Architecture and Building', 'Trade and Commerce', 'Daily Life and Occupations']","[0.33335630788016407, 0.33334156595583697, 0.3332866262802336]",3
4,7,1,Architecture and Building,These pawn shops form landmarks in Chinese cities and may be seen at great distances towering above all other buildings.,Architecture and Building,0.9999997615523456,"['Architecture and Building', 'Trade and Commerce', 'Daily Life and Occupations', 'Social Classes and Customs']","[0.31514873450350805, 0.3151217264370636, 0.3151061416874749, 0.05461817544632914]",4
4,8,4,Daily Life and Occupations,"Just before these flower-boats we have a good example of a small house-boat-its shape, its roof, and a projection over the stern, where, as I have already stated, are placed the pig-box and the hen-coop.",Harbor and Waterways,0.9965754631343168,"['Harbor and Waterways', 'Architecture and Building', 'Transportation']","[0.3273930248499292, 0.32738842074050406, 0.32738564959324395]",3
4,8,4,Daily Life and Occupations,"There is not much choice, however, for the porcine member in one case has more space, in the other better ventilation.",Daily Life and Occupations,0.9373519431066686,"['Agriculture and Farming', 'Prisoners and Punishment']","[0.5097916136347248, 0.4902005467481504]",2
4,9,4,Daily Life and Occupations,"You see those garments hung out to dry on poles and near them, also on poles, objects that might be mistaken for sheepskins.",Daily Life and Occupations,0.9912874376987346,"['Daily Life and Occupations', 'Fashion and Dress']","[0.49679981005235124, 0.496741899973137]",2
4,10,20,Social Classes and Customs,"Notice now a short distance over in the city an object which in other countries would be taken for a flag-pole, with an arrangement resembling the cross trees on a ship's mast.",Social Classes and Customs,0.9999740140622084,['Harbor and Waterways'],[0.9934808473389317],1
4,10,20,Social Classes and Customs,"It marks the residence of a mandarin, and it is often a convenience when travelling in China to know just where the mandarin, in a town or village, lives.",Social Classes and Customs,0.9999901657494488,"['Social Classes and Customs', 'Daily Life and Occupations', 'Family and Social Structures']","[0.3262625770511383, 0.32624943219363023, 0.32607972845185296]",3
4,11,11,Geography and Topography,"We are here looking almost due north, and by following a northerly direction for several miles we shall find ourselves next standing on the northern side of the city and looking almost directly towards the spot we now occupy.",Geography and Topography,0.999999940388081,['Geography and Topography'],[0.9999996423906982],1
4,11,11,Geography and Topography,The red lines starting from the number 5 near the top of Map No. 4 and toward the southeast show our position and field of vision.,Geography and Topography,0.999999940388081,"['Military and Naval Defenses', 'War and Conflict', 'Geography and Topography']","[0.3333655016405862, 0.3333544151242897, 0.3332779373683244]",3
5,2,22,Trade and Commerce,"We are now standing on a low hill on the northern side of the city with the city wall just behind us, and looking a little east of south toward the Canton River, which we see in the distance.",Geography and Topography,0.999133494177883,"['Geography and Topography', 'Harbor and Waterways']","[0.49988254206665883, 0.49987890666695695]",2
